FFT_peak_1_freq_x_,FFT_peak_1_amp_x_,FFT_peak_2_freq_x_,FFT_peak_2_amp_x_,FFT_peak_3_freq_x_,FFT_peak_3_amp_x_,FFT_peak_4_freq_x_,FFT_peak_4_amp_x_,FFT_peak_5_freq_x_,FFT_peak_5_amp_x_,PSD_peak_1_freq_x_,PSD_peak_1_amp_x_,PSD_peak_2_freq_x_,PSD_peak_2_amp_x_,PSD_peak_3_freq_x_,PSD_peak_3_amp_x_,PSD_peak_4_freq_x_,PSD_peak_4_amp_x_,PSD_peak_5_freq_x_,PSD_peak_5_amp_x_,aCorr_peak_1_freq_x_,aCorr_peak_1_amp_x_,aCorr_peak_2_freq_x_,aCorr_peak_2_amp_x_,aCorr_peak_3_freq_x_,aCorr_peak_3_amp_x_,aCorr_peak_4_freq_x_,aCorr_peak_4_amp_x_,aCorr_peak_5_freq_x_,aCorr_peak_5_amp_x_,FFT_peak_1_freq_y_,FFT_peak_1_amp_y_,FFT_peak_2_freq_y_,FFT_peak_2_amp_y_,FFT_peak_3_freq_y_,FFT_peak_3_amp_y_,FFT_peak_4_freq_y_,FFT_peak_4_amp_y_,FFT_peak_5_freq_y_,FFT_peak_5_amp_y_,PSD_peak_1_freq_y_,PSD_peak_1_amp_y_,PSD_peak_2_freq_y_,PSD_peak_2_amp_y_,PSD_peak_3_freq_y_,PSD_peak_3_amp_y_,PSD_peak_4_freq_y_,PSD_peak_4_amp_y_,PSD_peak_5_freq_y_,PSD_peak_5_amp_y_,aCorr_peak_1_freq_y_,aCorr_peak_1_amp_y_,aCorr_peak_2_freq_y_,aCorr_peak_2_amp_y_,aCorr_peak_3_freq_y_,aCorr_peak_3_amp_y_,aCorr_peak_4_freq_y_,aCorr_peak_4_amp_y_,aCorr_peak_5_freq_y_,aCorr_peak_5_amp_y_,FFT_peak_1_freq_z_,FFT_peak_1_amp_z_,FFT_peak_2_freq_z_,FFT_peak_2_amp_z_,FFT_peak_3_freq_z_,FFT_peak_3_amp_z_,FFT_peak_4_freq_z_,FFT_peak_4_amp_z_,FFT_peak_5_freq_z_,FFT_peak_5_amp_z_,PSD_peak_1_freq_z_,PSD_peak_1_amp_z_,PSD_peak_2_freq_z_,PSD_peak_2_amp_z_,PSD_peak_3_freq_z_,PSD_peak_3_amp_z_,PSD_peak_4_freq_z_,PSD_peak_4_amp_z_,PSD_peak_5_freq_z_,PSD_peak_5_amp_z_,aCorr_peak_1_freq_z_,aCorr_peak_1_amp_z_,aCorr_peak_2_freq_z_,aCorr_peak_2_amp_z_,aCorr_peak_3_freq_z_,aCorr_peak_3_amp_z_,aCorr_peak_4_freq_z_,aCorr_peak_4_amp_z_,aCorr_peak_5_freq_z_,aCorr_peak_5_amp_z_
10.665,3857.081,50.660,2266.260,71.991,267.001,101.321,466.128,159.980,447.727,10.000,2742189.000,23.000,209590.000,36.000,790403.000,49.000,698399.000,0.000,0.000,0.018,573093405.331,0.060,-266198016.252,0.101,786061967.971,0.164,62018928.308,0.196,581537183.128,10,2808,50,1193,0,0,0,0,0,0,10.000,509762.000,49.000,264212.000,62.000,71187.000,76.000,15298.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,13.332,2085.248,37.329,1300.221,61.326,369.075,79.990,260.374,101.321,250.603,13.000,1538877.000,36.000,333982.000,49.000,71407.000,0.000,0.000,0.000,0.000,0.080,558836761.792,0.137,322521230.009,0.193,56147623.309,0.241,192460634.060,0.277,-8582828.924
2.666,2331.246,29.330,1529.475,50.660,2267.609,77.324,547.331,101.321,1041.760,13.123,742936.064,26.247,399325.737,49.869,876042.140,68.241,38426.615,94.488,211284.058,0.021,819556969.192,0.060,-85876384.415,0.098,777092100.719,0.140,768803.829,0.179,422460788.280,18,1092,50,1867,90,656,0,0,0,0,7.874,497749.483,26.247,222686.107,49.869,334251.810,73.491,26607.963,89.239,45749.285,0,-2147483648,0,0,0,0,0,0,0,0,5.333,1965.058,34.662,976.277,61.326,313.596,82.656,380.489,101.321,603.632,5.249,516022.152,23.622,118985.235,49.869,153082.134,70.866,21538.332,94.488,103357.836,0.021,473767701.789,0.054,8591649.376,0.098,181372766.174,0.158,388519040.313,0.208,44665665.113
5.333,1865.424,23.997,1659.574,50.660,3070.463,71.991,453.969,95.988,1221.787,5.249,685352.251,34.121,508724.743,49.869,1038675.890,81.365,64922.090,102.362,91298.705,0.021,886820359.299,0.080,426815580.473,0.140,432095707.196,0.179,487511222.002,0.220,9367960.751,15,775,50,1749,0,0,0,0,0,0,7.000,958283.000,23.000,116650.000,49.000,361198.000,99.000,65266.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,5.333,2036.070,23.997,1388.079,50.660,923.108,82.656,398.813,103.987,697.274,5.249,356895.252,34.121,157312.720,49.869,186627.288,81.365,18575.550,102.362,34880.526,0.021,381430336.233,0.057,86142749.982,0.092,193177308.175,0.137,68980129.036,0.176,368374971.028
10.665,1712.088,50.660,3051.632,71.991,583.529,101.321,700.246,127.984,550.806,10.499,834044.060,34.121,350308.988,49.869,1470242.412,86.614,128094.471,99.738,157260.239,0.021,723797643.978,0.080,808028077.513,0.119,471687317.078,0.179,496422218.156,0.238,380334881.894,13,1320,50,1165,0,0,0,0,0,0,13.000,308274.000,49.000,180665.000,97.000,20982.000,128.000,10892.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,10.665,1948.297,50.660,958.373,69.325,362.190,101.321,528.251,127.984,418.892,10.499,1025300.478,26.247,428585.017,49.869,143672.599,70.866,47316.086,99.738,74491.229,0.018,292328019.428,0.080,384271607.064,0.113,80745108.572,0.143,-69840134.298,0.182,237973373.593
5.333,2161.775,26.663,838.059,50.660,2199.014,71.991,518.037,90.655,561.462,5.249,880175.289,20.997,258284.842,34.121,124289.517,49.869,844751.867,70.866,40800.958,0.021,664396701.879,0.080,306293453.054,0.140,150781157.455,0.179,512694473.697,0.238,99022248.833,13,1385,50,1149,0,0,0,0,0,0,10.499,344852.233,26.247,30036.964,49.869,214004.430,81.365,22493.561,99.738,83670.852,0,0,0,0,0,0,0,0,0,0,7.999,2272.390,34.662,1442.637,55.993,733.052,77.324,456.359,103.987,341.710,7.874,925309.273,34.121,156125.470,49.869,234369.994,76.115,41499.020,102.362,21591.561,0.018,496130620.533,0.060,-44527833.250,0.089,177549709.333,0.143,387217639.029,0.176,271215663.571
7.999,2134.834,50.660,2108.755,79.990,526.224,101.321,574.541,135.983,243.055,13.000,514283.000,34.000,779548.000,49.000,415769.000,99.000,115597.000,0.000,0.000,0.021,568277496.235,0.083,291495304.665,0.140,433921012.464,0.199,87714016.924,0.241,192216216.223,7,1867,37,1392,0,0,0,0,0,0,7.874,572330.685,49.869,197207.952,62.992,66898.856,76.115,30529.669,97.113,149113.253,0,0,0,0,0,0,0,0,0,0,10.665,1531.134,34.662,1347.795,58.659,896.958,95.988,470.629,122.651,237.493,7.874,206180.313,34.121,317016.030,49.869,81820.924,65.617,18960.025,78.740,13923.223,0.018,652216700.244,0.060,19232307.157,0.089,134294799.988,0.140,280556808.996,0.179,258676760.565
13.332,2439.927,50.660,2978.729,69.325,905.314,98.654,888.031,133.317,389.783,13.123,1032298.692,28.871,184136.245,49.869,918829.373,68.241,64931.670,81.365,29367.755,0.021,379979949.920,0.060,467569221.258,0.101,589441263.193,0.137,659759750.047,0.199,139000952.570,7,2536,39,1629,0,0,0,0,0,0,7.874,696182.331,26.247,57497.244,49.869,280366.391,97.113,47164.908,131.234,19019.523,0,-2147483648,0,0,0,0,0,0,0,0,13.332,2180.867,50.660,1449.157,77.324,593.005,98.654,723.749,117.319,248.712,13.123,1154965.933,36.745,113339.158,52.493,239030.996,76.115,42176.466,91.864,68756.696,0.021,256058697.513,0.080,807737871.157,0.158,373160163.480,0.196,175155299.284,0.238,294545838.256
5.333,2485.258,31.996,1424.496,50.660,2954.293,74.657,761.374,98.654,669.550,5.249,866002.724,20.997,411393.600,36.745,886131.074,49.869,1577211.013,70.866,93442.678,0.021,755268936.639,0.080,555083729.100,0.119,-187433356.814,0.161,568630905.654,0.217,396936888.653,15,1176,39,1096,0,0,0,0,0,0,10.499,744319.713,31.496,260777.122,49.869,132571.681,70.866,32276.461,99.738,20444.602,0,0,0,0,0,0,0,0,0,0,10.665,1715.070,37.329,1628.070,63.992,626.871,98.654,728.306,117.319,272.080,15.748,342519.833,36.745,711958.312,49.869,171251.821,62.992,33226.558,81.365,28605.418,0.024,236918512.176,0.080,564840793.866,0.134,279463328.127,0.191,139115715.418,0.268,219222183.810
10.665,3978.468,29.330,643.883,50.660,2389.029,87.989,641.279,117.319,575.290,10.000,1922049.000,36.000,418566.000,49.000,788738.000,78.000,56469.000,0.000,0.000,0.018,1484526180.251,0.057,-229317073.550,0.098,1009199980.068,0.137,-100221904.260,0.179,458291438.768,7,2906,50,1919,0,0,0,0,0,0,7.874,433610.701,20.997,138788.479,36.745,66347.225,49.869,396694.173,68.241,24394.300,0,-2147483648,0,-2147483648,0,0,0,0,0,0,10.665,2822.862,37.329,1304.106,63.992,311.716,85.323,457.346,114.652,519.254,10.499,2050901.601,36.745,191372.792,49.869,123848.510,78.740,33238.072,99.738,44621.475,0.060,-250330328.796,0.101,524312133.452,0.161,9410146.003,0.217,253176345.038,0.259,74536020.142
7.999,3835.512,26.663,1466.578,50.660,2435.974,98.654,721.827,127.984,590.005,7.000,2049615.000,20.000,186914.000,49.000,725727.000,97.000,43638.000,0.000,0.000,0.018,947203794.105,0.063,-708310580.339,0.101,1268188285.786,0.140,304172550.331,0.199,150754832.445,7,2189,50,1881,0,0,0,0,0,0,7.000,1454152.000,49.000,613045.000,104.000,36755.000,0.000,0.000,0.000,0.000,0,-2147483648,0,-2147483648,0,-2147483648,0,0,0,0,7.999,3325.736,37.329,923.065,63.992,530.528,85.323,465.400,103.987,545.900,7.874,562695.768,20.997,22537.892,36.745,54087.024,52.493,156105.449,83.990,37323.103,0.060,-409874411.759,0.098,397558136.943,0.134,77943076.085,0.167,-25649401.961,0.247,478168338.724
7.999,2835.385,26.663,1333.862,50.660,2221.163,87.989,667.109,114.652,491.760,7.874,2164454.678,26.247,419967.891,49.869,951996.820,62.992,199880.261,76.115,137886.394,0.018,980149946.388,0.080,418789861.206,0.116,1172810332.813,0.158,873377467.139,0.220,416631557.958,7,1665,50,1784,0,0,0,0,0,0,10.000,520918.000,49.000,484120.000,73.000,14781.000,102.000,18366.000,0.000,0.000,0,-2147483648,0,0,0,0,0,0,0,0,7.999,2349.480,45.328,678.779,66.658,419.300,101.321,445.168,122.651,328.572,7.000,1739230.000,78.000,30321.000,99.000,54843.000,0.000,0.000,0.000,0.000,0.048,-251782988.704,0.107,267612979.557,0.140,112246923.151,0.226,-57097783.442,0.274,49312573.149
7.999,2673.064,31.996,736.596,50.660,3288.490,87.989,1010.500,106.653,652.978,13.123,497231.484,34.121,130007.331,49.869,1102355.790,86.614,75877.216,102.362,62446.914,0.021,1400264839.365,0.060,365386792.251,0.101,839612612.010,0.140,597624382.090,0.179,-35626478.076,10,1865,50,1706,0,0,0,0,0,0,10.499,617319.020,28.871,52255.063,49.869,401852.609,76.115,64490.074,97.113,84292.683,0,0,0,0,0,0,0,0,0,0,7.999,1962.002,31.996,729.896,50.660,1531.121,79.990,251.624,98.654,889.178,7.874,432498.709,34.121,43750.778,49.869,263002.429,70.866,17361.271,99.738,59059.599,0.021,608093945.892,0.060,78411797.082,0.101,594204692.746,0.137,224203337.651,0.199,110455379.269
7.999,2785.666,31.996,877.725,50.660,2833.879,69.325,892.687,101.321,1247.743,7.874,1011535.125,31.496,277449.718,49.869,893311.816,68.241,71956.402,99.738,191815.132,0.021,786031292.942,0.060,14757721.884,0.101,709644929.200,0.137,474537050.248,0.199,167028633.489,7,1273,50,1763,98,686,0,0,0,0,7.874,351643.185,23.622,46382.136,49.869,498173.854,70.866,26412.963,97.113,98625.311,0,0,0,0,0,0,0,0,0,0,7.999,2677.569,31.996,607.718,50.660,1271.802,71.991,364.752,98.654,878.639,7.874,599222.911,34.121,72294.643,49.869,191830.530,81.365,25297.335,99.738,86597.754,0.009,1091303884.294,0.039,451584934.926,0.101,649848827.027,0.137,551263539.856,0.173,157015356.076
7.999,1760.179,29.330,1642.988,50.660,2049.149,71.991,461.660,103.987,1251.809,7.874,901251.347,26.247,248725.871,49.869,780440.560,65.617,151261.040,99.738,400811.342,0.018,414541162.934,0.060,97086264.377,0.101,287796086.499,0.137,514365100.954,0.179,394950955.414,7,1500,50,1686,0,0,0,0,0,0,7.874,496483.323,36.745,90423.290,49.869,304565.281,81.365,37916.982,97.113,92308.756,0,0,0,0,0,0,0,0,0,0,5.333,1817.315,29.330,1095.933,50.660,1075.582,77.324,368.870,98.654,626.455,5.249,948000.958,28.871,44772.042,49.869,208033.976,99.738,138474.834,118.110,61429.696,0.018,685895338.649,0.060,218798255.810,0.101,269614475.982,0.140,200278226.070,0.196,340040432.778
7.999,3115.627,26.663,1236.606,50.660,1817.198,69.325,691.084,95.988,808.098,10.000,1711987.000,26.000,542476.000,49.000,577815.000,99.000,46482.000,0.000,0.000,0.018,671354289.735,0.077,71047820.103,0.116,641557237.721,0.179,25971528.517,0.220,273972083.303,10,1319,29,606,50,1467,0,0,0,0,2.625,175635.219,28.871,82026.556,49.869,271172.258,68.241,9763.559,97.113,5039.350,0,0,0,0,0,0,0,0,0,0,18.664,1780.529,50.660,982.615,77.324,414.665,106.653,323.811,127.984,316.304,18.000,1113488.000,41.000,148791.000,60.000,77038.000,76.000,22967.000,0.000,0.000,0.057,609845127.541,0.104,661555737.657,0.134,338471877.701,0.164,380630385.480,0.199,373993940.457
5.333,2304.302,26.663,964.816,50.660,1968.002,69.325,515.760,98.654,775.525,5.249,1197056.336,26.247,17960.364,49.869,601139.269,62.992,20777.049,97.113,97490.563,0.018,965683263.988,0.060,-557991945.068,0.101,179396758.345,0.140,479112875.508,0.196,483036438.019,7,2066,50,1344,0,0,0,0,0,0,7.000,1094213.000,31.000,44438.000,49.000,305310.000,99.000,132298.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,10.665,2269.821,29.330,418.317,50.660,1114.468,77.324,349.378,98.654,760.643,5.249,623544.527,28.871,32665.993,49.869,143580.338,102.362,37790.137,131.234,20127.119,0.018,643433891.544,0.077,349254417.257,0.122,325290034.607,0.161,150541653.529,0.196,569590010.681
10.665,3463.718,29.330,481.961,50.660,2201.515,77.324,661.754,106.653,829.217,10.499,1840100.562,49.869,734798.642,99.738,262943.061,128.609,93166.863,146.982,78519.972,0.021,760949691.683,0.060,-362542208.656,0.101,961235674.817,0.140,-130195153.842,0.179,430748444.312,10,2602,50,1581,0,0,0,0,0,0,10.499,268854.290,36.745,101146.317,49.869,370389.481,102.362,45434.318,125.984,19117.274,0,-2147483648,0,0,0,0,0,0,0,0,7.999,2508.590,39.995,976.416,61.326,142.810,79.990,544.033,101.321,968.808,7.874,1699947.345,39.370,269798.048,55.118,52546.338,78.740,75695.490,99.738,252864.060,0.009,1123961955.939,0.039,-364357741.459,0.101,650898293.232,0.131,367243084.650,0.161,11510186.173
10.665,3416.617,50.660,1628.841,74.657,772.301,98.654,1183.497,125.318,778.577,10.000,1688160.000,23.000,132578.000,39.000,368361.000,73.000,50443.000,0.000,0.000,0.018,697399071.369,0.060,-18039175.370,0.098,1143062797.049,0.137,-256249770.080,0.179,467354883.475,7,2496,50,1284,0,0,0,0,0,0,7.000,1779485.000,36.000,144228.000,49.000,367593.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,10.665,2929.039,39.995,1256.692,74.657,562.810,98.654,732.015,127.984,455.551,10.000,558484.000,39.000,47846.000,52.000,65728.000,97.000,36167.000,0.000,0.000,0.039,-288543209.610,0.095,453221503.780,0.176,104913087.929,0.217,-252924645.370,0.247,-117689378.064
7.999,1385.718,29.330,1957.218,50.660,2682.922,98.654,1223.187,125.318,326.124,2.625,497356.956,28.871,1078195.711,49.869,1474116.765,68.241,74023.551,99.738,608398.759,0.039,1296184721.741,0.101,1046176214.914,0.137,735563636.776,0.179,425231853.608,0.241,203019263.839,7,2302,26,778,50,1312,0,0,0,0,15.000,437455.000,49.000,261545.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,2.666,1986.301,31.996,969.519,50.660,789.923,98.654,885.308,117.319,459.313,2.625,354986.216,31.496,338224.369,52.493,112209.096,68.241,109275.387,97.113,271208.912,0.009,375016950.839,0.063,123094577.995,0.101,123643150.316,0.134,2199590.441,0.164,-83222990.842
13.332,3181.949,50.660,3229.389,69.325,595.654,98.654,1867.533,127.984,1094.287,13.123,1369040.141,26.247,91783.511,49.869,907880.506,97.113,94616.993,128.609,37111.053,0.021,1168565121.055,0.080,1238211666.568,0.119,207338238.417,0.158,783828574.749,0.199,33785189.965,13,2109,50,1955,0,0,0,0,0,0,10.499,642803.255,36.745,174755.415,49.869,282966.881,78.740,24759.906,94.488,24093.911,0,-2147483648,0,-2147483648,0,0,0,0,0,0,39.995,1081.716,58.659,444.047,79.990,449.116,98.654,1320.035,127.984,780.326,7.874,1057405.336,36.745,133131.722,49.869,55350.865,97.113,85989.206,128.609,42625.824,0.009,1095715461.285,0.063,-144347443.687,0.101,721993548.643,0.131,198896792.404,0.164,39787648.241
10.665,3239.853,29.330,689.656,50.660,2309.576,74.657,616.758,154.647,366.897,10.499,1685313.760,26.247,175974.877,39.370,1032679.193,73.491,108087.586,97.113,456838.412,0.021,797483827.675,0.080,1023349734.074,0.122,177047560.873,0.161,48804622.815,0.199,518199386.763,7,2256,50,2134,0,0,0,0,0,0,7.874,1110291.844,36.745,352192.985,49.869,912065.615,78.740,55381.973,99.738,157618.482,0,-2147483648,0,-2147483648,0,0,0,0,0,0,10.000,3078.000,39.000,1341.000,74.000,466.000,151.000,331.000,0.000,0.000,10.499,1027359.226,39.370,291883.451,73.491,65861.909,97.113,199349.408,125.984,112656.663,0.009,1080969576.084,0.051,-180439623.558,0.080,663584387.183,0.176,407554275.774,0.223,-173735460.109
7.999,3765.846,26.663,1033.072,50.660,2168.859,69.325,619.153,95.988,282.464,10.000,2864142.000,49.000,713466.000,0.000,0.000,0.000,0.000,0.000,0.000,0.018,1331235367.764,0.054,-1233328065.276,0.101,984953200.871,0.137,424360166.574,0.176,258327322.050,7,3033,50,1803,0,0,0,0,0,0,7.000,560642.000,23.000,81491.000,36.000,67448.000,49.000,397149.000,0.000,0.000,0,-2147483648,0,-2147483648,0,0,0,0,0,0,10.665,2754.337,39.995,1541.065,69.325,561.295,98.654,485.659,122.651,263.922,10.499,1769265.222,26.247,105984.412,39.370,548238.804,52.493,83017.894,68.241,90029.733,0.021,452767328.784,0.051,-336007809.573,0.101,684000266.230,0.152,-35354969.527,0.202,253395962.893
7.999,4336.632,26.663,1478.979,50.660,2894.295,71.991,719.025,119.985,482.617,7.000,1769004.000,26.000,86126.000,49.000,839542.000,70.000,80589.000,0.000,0.000,0.018,1386398827.799,0.080,42293852.000,0.119,1227965034.333,0.158,118162251.746,0.199,-138767278.695,50,1707,0,0,0,0,0,0,0,0,10.000,1391675.000,28.000,124805.000,49.000,542144.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,7.999,3160.392,37.329,1486.566,71.991,534.131,98.654,1093.920,119.985,562.803,7.000,604311.000,49.000,145679.000,83.000,24477.000,97.000,42161.000,0.000,0.000,0.021,1033628103.449,0.051,-24367657.820,0.101,520682747.470,0.140,359756403.610,0.196,-51748695.940
2.666,1891.282,21.331,1992.965,50.660,3462.085,71.991,727.932,101.321,875.322,2.625,497145.149,18.373,1101244.518,49.869,1803678.047,78.740,108339.893,99.738,227173.165,0.042,876380907.248,0.101,757858804.250,0.140,361024460.210,0.182,344879262.858,0.238,379977366.377,39,1420,58,1081,98,666,0,0,0,0,10.499,272210.151,26.247,95729.290,49.869,307398.081,68.241,11526.840,86.614,51489.152,0,-2147483648,0,-2147483648,0,-2147483648,0,0,0,0,26.663,1328.176,50.660,1360.795,74.657,327.722,98.654,849.430,138.649,270.133,7.874,721364.978,26.247,602992.436,39.370,351492.002,99.738,181539.357,128.609,77351.761,0.039,527198428.526,0.101,676497908.284,0.140,274708622.914,0.185,230096228.785,0.217,264916049.435
10.665,3567.813,50.660,2768.280,77.324,644.305,98.654,1314.009,130.650,811.953,10.499,925802.606,26.247,400585.941,49.869,1416288.467,62.992,190414.520,97.113,111715.523,0.018,646618545.723,0.057,-90789223.069,0.101,1148310689.993,0.158,483722785.226,0.196,662058266.208,10,2109,50,1566,98,845,0,0,0,0,10.499,461900.416,28.871,46735.912,49.869,310397.932,62.992,39714.960,97.113,56443.376,0,-2147483648,0,0,0,0,0,0,0,0,10.665,2332.907,50.660,1472.281,77.324,461.473,98.654,1224.103,125.318,673.278,7.874,511574.256,26.247,46014.682,49.869,381655.632,76.115,33348.424,97.113,190194.024,0.009,996004904.084,0.039,572248740.847,0.080,873453225.668,0.116,442772982.021,0.161,297929678.243
10.665,3130.927,29.330,636.451,50.660,2577.755,77.324,562.527,98.654,1140.159,10.000,2350190.000,49.000,1146848.000,99.000,267947.000,125.000,135480.000,0.000,0.000,0.018,1180288173.164,0.063,-503532849.283,0.101,1252622477.818,0.137,-105918312.126,0.176,574170541.567,10,2117,50,1502,0,0,0,0,0,0,10.000,1334418.000,49.000,630150.000,78.000,87055.000,99.000,131079.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,7.999,2387.387,50.660,1400.127,85.323,632.238,127.984,679.121,162.646,248.565,7.874,588151.091,23.622,34870.696,36.745,149067.324,49.869,342042.179,83.990,68022.282,0.009,1103572151.347,0.039,57042976.784,0.080,781452842.080,0.119,461666386.431,0.158,313232810.273
10.665,2804.776,31.996,986.528,50.660,2723.968,79.990,401.980,98.654,327.519,7.000,2101830.000,23.000,164323.000,49.000,667094.000,62.000,41612.000,0.000,0.000,0.018,1007372987.983,0.057,-391332329.388,0.101,624053029.312,0.140,349527847.699,0.179,415924202.021,10,2002,50,1733,0,0,0,0,0,0,5.249,510490.926,18.373,9998.676,36.745,129405.984,49.869,309329.429,62.992,12834.864,0,-2147483648,0,-2147483648,0,0,0,0,0,0,7.999,2237.645,50.660,977.477,69.325,403.471,98.654,218.331,149.315,211.110,7.000,1219093.000,23.000,218732.000,39.000,131646.000,57.000,58681.000,0.000,0.000,0.083,271255237.031,0.125,614486504.548,0.205,98302195.803,0.262,146781288.750,0.298,34712994.314
7.999,3891.040,31.996,1339.663,50.660,2329.315,79.990,833.072,103.987,889.076,7.874,1118331.322,36.745,484613.383,49.869,830656.014,62.992,71761.082,76.115,74317.978,0.018,893984185.242,0.080,146627365.520,0.119,892796314.057,0.158,162421553.490,0.217,954518542.857,5,2016,50,1580,0,0,0,0,0,0,5.249,412153.949,18.373,173003.922,49.869,359867.814,62.992,43148.186,78.740,27522.131,0,0,0,0,0,0,0,0,0,0,7.999,3306.910,53.327,993.306,82.656,616.724,114.652,470.710,135.983,384.148,7.874,1219940.786,23.622,117759.086,36.745,27328.260,52.493,249988.025,81.365,23420.911,0.036,217128878.634,0.083,144557936.863,0.119,890295678.777,0.199,252007047.819,0.235,634366778.844
7.999,3209.173,29.330,1242.961,50.660,3119.941,71.991,587.197,98.654,841.744,10.499,1952265.384,28.871,264451.630,49.869,2050698.168,89.239,208123.880,128.609,138462.149,0.021,1093901165.955,0.060,-85125299.787,0.101,840688228.238,0.140,581140950.049,0.179,-13365664.106,10,2542,39,1459,0,0,0,0,0,0,10.499,1316227.701,26.247,14610.682,39.370,491139.593,99.738,95125.881,128.609,54131.161,0,-2147483648,0,0,0,0,0,0,0,0,7.999,2930.345,29.330,473.847,50.660,1239.964,79.990,426.299,98.654,606.701,10.000,991781.000,49.000,306196.000,0.000,0.000,0.000,0.000,0.000,0.000,0.018,770319631.401,0.083,-31914064.040,0.122,388987983.723,0.158,26394614.765,0.217,250141155.668
5.333,1617.363,29.330,800.235,50.660,2789.336,77.324,599.862,98.654,961.450,10.499,586136.056,36.745,909688.971,49.869,643446.128,73.491,89026.855,97.113,91361.038,0.021,994169636.358,0.080,632251817.136,0.119,345124485.447,0.179,337960589.477,0.238,580452067.250,5,2218,50,1595,111,668,149,448,0,0,10.499,394127.343,39.370,376056.240,60.367,51327.357,78.740,31691.109,102.362,72049.455,0,-2147483648,0,-2147483648,0,0,0,0,0,0,5.333,1253.588,34.662,1373.449,61.326,548.370,98.654,646.183,125.318,336.170,5.249,394317.923,18.373,227368.404,34.121,454910.843,49.869,54748.762,83.990,49187.073,0.024,262261080.009,0.060,265860536.645,0.116,46078303.960,0.176,135765992.955,0.235,159221222.090
5.333,2915.051,37.329,2176.506,71.991,743.655,103.987,610.280,133.317,236.242,5.249,932651.399,23.622,558289.299,36.745,158014.863,49.869,580153.993,68.241,63483.997,0.021,605527364.251,0.051,51932145.896,0.080,-141695242.039,0.140,256848106.978,0.176,574271279.847,50,1425,0,0,0,0,0,0,0,0,10.499,546682.860,31.496,74293.220,49.869,234254.270,78.740,35496.609,97.113,32261.243,0,0,0,0,0,0,0,0,0,0,5.333,2251.332,37.329,1290.583,58.659,447.112,98.654,511.169,119.985,345.474,13.000,548155.000,31.000,102565.000,49.000,131415.000,97.000,8916.000,0.000,0.000,0.021,276638298.291,0.057,263648774.272,0.089,12102797.501,0.140,307009352.331,0.182,234082603.018
2.666,3187.286,21.331,1900.704,45.328,1329.757,82.656,325.252,127.984,136.287,2.000,2317046.000,18.000,826596.000,44.000,356817.000,0.000,0.000,0.000,0.000,0.018,1108121812.194,0.048,779912150.659,0.095,-211744600.336,0.137,-57950248.093,0.199,61194222.004,10,1421,50,1488,0,0,0,0,0,0,10.499,371394.525,26.247,126426.069,49.869,396465.555,65.617,11486.784,81.365,28404.661,0,0,0,0,0,0,0,0,0,0,13.332,1794.146,34.662,1211.397,58.659,620.360,90.655,392.824,114.652,297.734,5.249,322884.162,20.997,441682.899,34.121,294223.305,49.869,228646.527,76.115,21379.064,0.021,216554529.670,0.054,128508862.551,0.095,-18276764.439,0.140,249876019.374,0.196,-20813928.186
7.999,3116.177,29.330,496.555,50.660,1665.474,77.324,615.181,101.321,458.495,7.000,2891984.000,36.000,435430.000,49.000,491389.000,68.000,95636.000,0.000,0.000,0.021,1382694853.941,0.057,-523794848.859,0.116,761557107.936,0.161,86887748.061,0.214,491040204.218,10,1885,50,1490,0,0,0,0,0,0,10.499,212856.200,31.496,47024.620,49.869,274060.930,65.617,27284.664,83.990,21639.277,0,0,0,0,0,0,0,0,0,0,10.665,1907.650,31.996,286.274,50.660,1744.412,87.989,796.860,111.986,303.076,10.499,1040187.048,36.745,310289.917,49.869,404638.005,62.992,20782.963,86.614,184569.620,0.021,768393232.555,0.057,91564329.032,0.101,617283945.894,0.137,292120536.223,0.196,229211966.887
5.333,3096.188,37.329,1553.481,55.993,1633.779,90.655,868.425,125.318,673.419,5.249,962421.691,36.745,231939.888,49.869,564417.164,73.491,57423.506,89.239,101184.918,0.021,1009495374.696,0.057,-244399996.395,0.095,274742572.511,0.140,433373900.042,0.179,392133200.700,7,1660,50,1113,0,0,0,0,0,0,7.874,811553.716,23.622,119970.925,41.995,230874.594,73.491,40339.940,86.614,21492.598,0,0,0,0,0,0,0,0,0,0,13.332,1725.741,39.995,1198.827,58.659,959.051,98.654,871.941,133.317,532.665,2.625,275538.727,15.748,53553.370,39.370,80393.311,57.743,54700.104,70.866,19746.558,0.021,563946262.842,0.071,107190269.714,0.101,416514401.837,0.176,44172844.080,0.226,426940291.412
